wikipedia_article,location
http://en.wikipedia.org/wiki/Abbey%20of%20Kells,53.7262 -6.87912
http://en.wikipedia.org/wiki/Abbey%20of%20Notre-Dame%20du%20Lac%20%28Oka%2C%20Quebec%29,45.4929 -74.0296
http://en.wikipedia.org/wiki/Abbey%20of%20Our%20Lady%2C%20Aalborg,57.0412131685 9.92112798214
http://en.wikipedia.org/wiki/Abbey%20of%20Saint%20Bertin,50.7507 2.2639
http://en.wikipedia.org/wiki/Abbey%20of%20Saint%20Gall,47.420498318 9.372998508
http://en.wikipedia.org/wiki/Abbey%20of%20Saint%20Loup%2C%20Troyes,48.300498798 4.074833034
http://en.wikipedia.org/wiki/Abbey%20of%20Saint%20Peter%20in%20the%20Black%20Forest,48.0166666 8.026166562
http://en.wikipedia.org/wiki/Abbey%20of%20Saint-Evroul,48.787663516 0.4583315
http://en.wikipedia.org/wiki/Abbey%20of%20Saint-Germain%20d%27Auxerre,47.800330132 3.570331052
http://en.wikipedia.org/wiki/Abbey%20of%20Saint-Germain-des-Pr%C3%A9s,48.852329924 2.333998664
http://en.wikipedia.org/wiki/Abbey%20of%20Saint-Remi,49.23916571 4.038499846
http://en.wikipedia.org/wiki/Abbey%20of%20Saint-Roman,43.834496662 4.606830906
http://en.wikipedia.org/wiki/Abbey%20of%20San%20Mercuriale%2C%20Forl%C3%AC,44.21999912 12.03833318
http://en.wikipedia.org/wiki/Abbey%20of%20San%20Pedro%20de%20Siresa,42.753163654 -0.752830322
http://en.wikipedia.org/wiki/Abbey%20of%20San%20Pedro%20el%20Viejo,42.136166122 -0.404331716
http://en.wikipedia.org/wiki/Abbey%20of%20Santa%20Lucia,42.235665724 13.487331384
http://en.wikipedia.org/wiki/Abbey%20of%20Santa%20Mar%C3%ADa%20de%20Ala%C3%B3n,42.3175553964 0.743163694
http://en.wikipedia.org/wiki/Abbey%20of%20Santa%20Mar%C3%ADa%20la%20Real%20de%20Las%20Huelgas,42.3349919934 -3.71878379152
http://en.wikipedia.org/wiki/Abbey%20of%20Santo%20Domingo%20de%20Silos,41.9666628 -3.416665
http://en.wikipedia.org/wiki/Abbey%20of%20St%20Genevieve,48.8408633032 2.3420319652
http://en.wikipedia.org/wiki/Abbey%20of%20St%20Maria%20del%20Monte,44.1319 12.2551
http://en.wikipedia.org/wiki/Abbey%20of%20St%20Mary%20and%20St%20Petroc,50.4692 -4.7155
http://en.wikipedia.org/wiki/Abbey%20of%20St.%20Georges%20du%20Bois,47.71916379 0.82416337
http://en.wikipedia.org/wiki/Abbey%20of%20St.%20Jean%20des%20Vignes,49.371998512 3.320998716
http://en.wikipedia.org/wiki/Abbey%20of%20St.%20Martin%2C%20Laon,49.557664436 3.607164238
http://en.wikipedia.org/wiki/Abbey%20of%20St.%20Medard%2C%20Soissons,49.376498494 3.339498642
http://en.wikipedia.org/wiki/Abbey%20of%20St.%20Vaast,50.288498846 2.770663584
http://en.wikipedia.org/wiki/Abbey%20of%20St.%20Victor%2C%20Marseille,43.28749885 5.359331896
http://en.wikipedia.org/wiki/Abbey%20of%20St.%20Victor%2C%20Paris,48.84082997 2.353831918
http://en.wikipedia.org/wiki/Abbey%20of%20the%20Saviour,42.8761286621 11.6723536439
http://en.wikipedia.org/wiki/Abbey%2C%20Devon,50.885329792 -3.2166658
http://en.wikipedia.org/wiki/Abbey%2C%20Gloucester,51.848 -2.198
http://en.wikipedia.org/wiki/Abbey%2C%20Renfrewshire,55.838 -4.404
http://en.wikipedia.org/wiki/Abbey%2C%20Saskatchewan,50.444 -108.45
http://en.wikipedia.org/wiki/Abbeydale%20Grange%20School,53.348 -1.496
http://en.wikipedia.org/wiki/Abbeydale%20Industrial%20Hamlet,53.333679 -1.512272
http://en.wikipedia.org/wiki/Abbeydale%20Park,53.3225337099 -1.51904125716
http://en.wikipedia.org/wiki/Abbeydale%20Picture%20House,53.35936 -1.47992
http://en.wikipedia.org/wiki/Abbeydale%2C%20Calgary,51.0566164402 -113.92327964
http://en.wikipedia.org/wiki/Abbeydale%2C%20South%20Yorkshire,53.351 -1.499
http://en.wikipedia.org/wiki/Abbeydore%20railway%20station,51.97217 -2.89732
http://en.wikipedia.org/wiki/Abbeydorney%20Abbey,52.3536111111 -9.68333333333
http://en.wikipedia.org/wiki/Abbeydorney%20GAA,52.3425802963 -9.68812058084
http://en.wikipedia.org/wiki/Abbeydorney%20railway%20station,52.349 -9.6883
http://en.wikipedia.org/wiki/Abbeyfield%20Park,53.4 -1.464
http://en.wikipedia.org/wiki/Abbeygreen%20Church,55.6408 -3.8867
http://en.wikipedia.org/wiki/Abbeyhill,55.9542978495 -3.1683826598
http://en.wikipedia.org/wiki/Abbeyhill%20railway%20station,55.95658 -3.16702
http://en.wikipedia.org/wiki/Abbeyknockmoy,53.437 -8.747
http://en.wikipedia.org/wiki/Abbeyleix%20GAA,52.9077063692 -7.35162026018
http://en.wikipedia.org/wiki/Abbeymahon%20Abbey,51.638497446 -8.75249699
http://en.wikipedia.org/wiki/Abbeys%20Amble,54.133499466 -1.517331264
http://en.wikipedia.org/wiki/Abbeyshrule%20Aerodrome,53.588164314 -7.638997444
http://en.wikipedia.org/wiki/Abbeyside,52.0999996 -7.6166642
http://en.wikipedia.org/wiki/Abbeyside/Ballinacourty%20GAA,52.084837994 -7.55520944582
http://en.wikipedia.org/wiki/Abbeystead%20disaster,53.9788 -2.6804
http://en.wikipedia.org/wiki/Abbeytown,54.840163306 -3.285998856
http://en.wikipedia.org/wiki/Abbeyview,56.059833094 -3.420664984
http://en.wikipedia.org/wiki/Abbeyville%2C%20Colorado,38.773163574 -106.488664712
http://en.wikipedia.org/wiki/Abbot%20Cove%2C%20Newfoundland%20and%20Labrador,49.53383 -55.2999
http://en.wikipedia.org/wiki/Abbot%20Hall%20Art%20Gallery,54.320498718 -2.739663708
http://en.wikipedia.org/wiki/Abbot%20Ice%20Shelf,-72.749997 -96.0
http://en.wikipedia.org/wiki/Abbot%20Pass,51.3583319 -116.285665524
http://en.wikipedia.org/wiki/Abbot%20Pass%20hut,51.358998564 -116.285332192
http://en.wikipedia.org/wiki/Abbot%20Pond%2C%20Newfoundland%20and%20Labrador,49.315 -55.165
http://en.wikipedia.org/wiki/Abbot%27s%20Chair,53.40951 -1.95784
http://en.wikipedia.org/wiki/Abbot%27s%20Hospital,51.236366 -0.571037
http://en.wikipedia.org/wiki/Abbotrule,55.405998376 -2.618664192
http://en.wikipedia.org/wiki/Abbots%20Bickington,50.8999964 -4.2833322
http://en.wikipedia.org/wiki/Abbots%20Creek,39.3396 -75.2744
http://en.wikipedia.org/wiki/Abbots%20Deuglie,56.2833322 -3.4333316
http://en.wikipedia.org/wiki/Abbots%20Dyke%2C%20Nova%20Scotia,43.819 -65.866
http://en.wikipedia.org/wiki/Abbots%20Pond%2C%20Newfoundland%20and%20Labrador,48.494 -57.825
http://en.wikipedia.org/wiki/Abbots%20Ripton%20rail%20accident,52.3873 -0.20202
http://en.wikipedia.org/wiki/Abbots%20Ripton%20railway%20station,52.38916511 -0.20333252
http://en.wikipedia.org/wiki/Abbotsbury%20Blind%20Lane,50.66851 -2.60133
http://en.wikipedia.org/wiki/Abbotsbury%20Castle,50.67825 -2.63118
http://en.wikipedia.org/wiki/Abbotsbury%20Subtropical%20Gardens,50.6637 -2.6187
http://en.wikipedia.org/wiki/Abbotsbury%20Swannery,50.6538 -2.6029
http://en.wikipedia.org/wiki/Abbotsfield%2C%20Tasmania,-42.78936 147.23319
http://en.wikipedia.org/wiki/Abbotsford%20%28electoral%20district%29,49.0942 -122.2673
http://en.wikipedia.org/wiki/Abbotsford%20Career%20Technical%20Centre,49.039666508 -122.352998588
http://en.wikipedia.org/wiki/Abbotsford%20Collegiate,49.03999984 -122.292332164
http://en.wikipedia.org/wiki/Abbotsford%20Entertainment%20%26%20Sports%20Centre,49.030665 -122.287145
http://en.wikipedia.org/wiki/Abbotsford%20Ferry%20railway%20station,55.59133 -2.79984
http://en.wikipedia.org/wiki/Abbotsford%20House,55.5930266279 -2.7761390621
http://en.wikipedia.org/wiki/Abbotsford%20International%20Airport,49.021833246 -122.355998576
http://en.wikipedia.org/wiki/Abbotsford%20Traditional%20Secondary%20School,49.039666508 -122.352998588
http://en.wikipedia.org/wiki/Abbotsford%20Virtual%20School,49.050666464 -122.284665528
http://en.wikipedia.org/wiki/Abbotsford%20ferry%20wharf,-42.78936 147.23319
http://en.wikipedia.org/wiki/Abbotsford%20railway%20station,49.117025 -122.276365
http://en.wikipedia.org/wiki/Abbotsford%2C%20British%20Columbia,49.0527664556 -122.323465373
http://en.wikipedia.org/wiki/Abbotsford%2C%20Cuddington,53.2432 -2.5978
http://en.wikipedia.org/wiki/Abbotsford%2C%20Victoria,-37.803 145.002
http://en.wikipedia.org/wiki/Abbotsford%2C%20Wisconsin,44.941329568 -90.317665396
http://en.wikipedia.org/wiki/Abbotsham,51.0166666 -4.249999
http://en.wikipedia.org/wiki/Abbotsham%20Road%20railway%20station,51.0230665744 -4.2515989936
http://en.wikipedia.org/wiki/Abbotshaugh%20Community%20Woodland,56.020333252 -3.769830254
http://en.wikipedia.org/wiki/Abbotsholme%20School,52.944374 -1.82542
http://en.wikipedia.org/wiki/Abbotskerswell%20Priory,50.51425 -3.6022
http://en.wikipedia.org/wiki/Abbotsleigh,-33.718830458 151.107832902
http://en.wikipedia.org/wiki/Abbotsleigh%2C%20Devon,50.323165374 -3.684497262
http://en.wikipedia.org/wiki/Abbotsmith%20Glacier,-53.0999996 73.3999984
http://en.wikipedia.org/wiki/Abbotswick,51.643164094 0.25166566
http://en.wikipedia.org/wiki/Abbott%20Island,-64.0999996 -62.1333328
http://en.wikipedia.org/wiki/Abbott%20Memorial%20Alumni%20Stadium,32.421581647 -85.7031955205
http://en.wikipedia.org/wiki/Abbott%20Northwestern%20Hospital,44.951996192 -93.257165638
http://en.wikipedia.org/wiki/Abbott%20Peak%20%28Antarctica%29,-77.4333316 167.0
http://en.wikipedia.org/wiki/Abbott%20Rock%2C%20Newfoundland%20and%20Labrador,46.844 -55.803
http://en.wikipedia.org/wiki/Abbott%20Run,41.951162862 -71.375998496
http://en.wikipedia.org/wiki/Abbott%20Spur,-78.2666656 161.916663
http://en.wikipedia.org/wiki/Abbott%20Street,50.80499678 -2.00749997
http://en.wikipedia.org/wiki/Abbott%20Township%2C%20Potter%20County%2C%20Pennsylvania,41.583331 -77.609830894
http://en.wikipedia.org/wiki/Abbott%27s%20Hike,53.925 -1.817
http://en.wikipedia.org/wiki/Abbott%2C%20Texas,31.883663132 -97.071999712
http://en.wikipedia.org/wiki/Abbottabad%20Airport,34.1499994 73.2166658
http://en.wikipedia.org/wiki/Abbottabad%20District,34.0 73.0
http://en.wikipedia.org/wiki/Abbotts%20Cove%2C%20Newfoundland%20and%20Labrador,49.542 -53.859
http://en.wikipedia.org/wiki/Abbotts%20Creek%20Township%2C%20Forsyth%20County%2C%20North%20Carolina,36.046157 -80.0758425
http://en.wikipedia.org/wiki/Abbotts%20Creek%2C%20North%20Carolina,36.046157 -80.0758425
http://en.wikipedia.org/wiki/Abbotts%20Lagoon,38.117166198 -122.951996192
http://en.wikipedia.org/wiki/Abbotts%20Steady%2C%20Newfoundland%20and%20Labrador,48.509 -53.283
http://en.wikipedia.org/wiki/Abbotts%2C%20Western%20Australia,-26.324 118.389
http://en.wikipedia.org/wiki/Abbottsfield%20Mall,53.569331056 -113.387665116
http://en.wikipedia.org/wiki/Abbottsfield%2C%20Edmonton,53.570164386 -113.388665112
http://en.wikipedia.org/wiki/Abbottstown%2C%20Pennsylvania,39.884663128 -76.98499606
http://en.wikipedia.org/wiki/Abbs%20Cross%20School%20and%20Arts%20College,51.553 0.208
http://en.wikipedia.org/wiki/Abby%20Kelley%20Foster%20Charter%20Public%20School,42.30333212 -71.800996796
http://en.wikipedia.org/wiki/Abby%20Sunderland,0 -120.25
http://en.wikipedia.org/wiki/Abbyville%2C%20Kansas,37.968996124 -98.202332524
http://en.wikipedia.org/wiki/Abcott,52.403 -2.896
http://en.wikipedia.org/wiki/Abcoude-Proostdij,52.26916559 4.9749961
http://en.wikipedia.org/wiki/Abd%20al%20Kuri,12.1848159274 52.236332388
http://en.wikipedia.org/wiki/Abd%20al-Hadi%20Palace,32.217332464 35.255498978
http://en.wikipedia.org/wiki/Abdalanl%C4%B1,39.405498378 46.54083117
http://en.wikipedia.org/wiki/Abdall%C4%B1,41.072166378 47.58999764
http://en.wikipedia.org/wiki/Abdan,28.083333 51.7666636
http://en.wikipedia.org/wiki/Abdanan,33.0 47.416665
http://en.wikipedia.org/wiki/Abdeen%20Palace,30.03833318 31.242332364
http://en.wikipedia.org/wiki/Abdera%2C%20Spain,36.7333304 -3.0166666
http://en.wikipedia.org/wiki/Abdet,38.6999972 -0.249999
http://en.wikipedia.org/wiki/Abdi%20%C4%B0pek%C3%A7i%20Arena,40.991496034 28.91832966
http://en.wikipedia.org/wiki/Abdij%20Sion,52.3050987796 6.1892825762
http://en.wikipedia.org/wiki/Abdinli,38.919829654 48.154499382
http://en.wikipedia.org/wiki/Abdon%2C%20Shropshire,52.47083145 -2.623497506
http://en.wikipedia.org/wiki/Abdou%20Moumouni%20University,13.50083133 2.09249963
http://en.wikipedia.org/wiki/Abdoun%20Bridge,31.943162894 35.888996444
http://en.wikipedia.org/wiki/Abdoun%20Circle,31.94249623 35.888829778
http://en.wikipedia.org/wiki/Abdoun%20Mall,31.972996108 35.83582999
http://en.wikipedia.org/wiki/Abdul%20Aziz%20bin%20Fahd,24.645808 46.643202
http://en.wikipedia.org/wiki/Abdul%20Khel,32.393165094 70.908163034
http://en.wikipedia.org/wiki/Abdul%20Khel%2C%20FATA,33.907663036 70.901496394
http://en.wikipedia.org/wiki/Abdul%20Rachman%20Saleh%20Airport,-7.92249631 112.708663832
http://en.wikipedia.org/wiki/Abdul%20Rahman%20Mosque,34.528 69.172
http://en.wikipedia.org/wiki/Abdulino,53.6999972 53.666664
http://en.wikipedia.org/wiki/Abduli%C4%87i,44.0666664 19.5333312
http://en.wikipedia.org/wiki/Abdullah%20Bagh%20Kili,32.401165062 69.68666392
http://en.wikipedia.org/wiki/Abdullah%20Hukum%20LRT%20station,3.117832862 101.670330652
http://en.wikipedia.org/wiki/Abdullah%20Kili,33.82416337 70.066833066
http://en.wikipedia.org/wiki/Abdullah%20Nur%20Kaskai,32.420498318 70.003166654
http://en.wikipedia.org/wiki/Abdullah%20Shah%20Ghazi%20Mausoleum,24.8074851034 67.0234649061
http://en.wikipedia.org/wiki/Abdullau%C5%9Fa%C4%9F%C4%B1,40.054666448 46.204499182
http://en.wikipedia.org/wiki/Abdulpur,24.499998 88.4666648
http://en.wikipedia.org/wiki/Abdulwadamai,32.506497974 69.838496646
http://en.wikipedia.org/wiki/Abdur%20Rahman%20Khel,32.556997772 69.650497398
http://en.wikipedia.org/wiki/Abdurrahman%20Roza%20Haxhiu%20Stadium,40.934584595 19.7057838435
http://en.wikipedia.org/wiki/Abdygany%20Radzhapov%20Central%20Stadium,40.707 72.872
http://en.wikipedia.org/wiki/Abd%C3%B3n%20Castro%20Tolay,-23.3666652 -66.0666664
http://en.wikipedia.org/wiki/Abe%20Dongoro,9.499998 36.83333
http://en.wikipedia.org/wiki/Abe%20Great%20Falls,35.293165494 138.350998596
http://en.wikipedia.org/wiki/Abe%20Lemons%20Arena,35.4968579 -97.5414062
http://en.wikipedia.org/wiki/Abe%20Lenstra%20Stadion,52.955162846 5.93499626
http://en.wikipedia.org/wiki/Abe%20River,34.929749 138.393806
http://en.wikipedia.org/wiki/Abe%20Springs%2C%20Florida,30.359498562 -85.141832766
http://en.wikipedia.org/wiki/Abe%20Station,35.374546 134.291611
http://en.wikipedia.org/wiki/Abee%20%28meteorite%29,54.236499054 -113.01999992
http://en.wikipedia.org/wiki/Abee%2C%20Alberta,54.235999056 -113.02333324
http://en.wikipedia.org/wiki/Abeele%20Aerodrome%20Military%20Commonwealth%20War%20Graves%20Commission%20Cemetery,50.809246763 2.6543140494
http://en.wikipedia.org/wiki/Abegweit%20First%20Nation,46.353831918 -62.903579719
http://en.wikipedia.org/wiki/Abegweit%20Passage,46.1719493122 -63.7414303676
http://en.wikipedia.org/wiki/Abejorral,5.786996852 -75.423498306
http://en.wikipedia.org/wiki/Abejuela,39.91 -0.893
http://en.wikipedia.org/wiki/Abekawa%20Station,34.940825 138.3640667
http://en.wikipedia.org/wiki/Abekr,12.7166638 28.916663
http://en.wikipedia.org/wiki/Abel%20Figueiredo,-4.95389 -48.3928
http://en.wikipedia.org/wiki/Abel%20I.%20Smith%20Burial%20Ground,40.777984 -74.062622
http://en.wikipedia.org/wiki/Abel%20Iturralde%20Province,-13.166666 -68.0
http://en.wikipedia.org/wiki/Abel%20Lake%2C%20New%20Zealand,-43.341 170.6383
http://en.wikipedia.org/wiki/Abel%20Lake%2C%20Newfoundland%20and%20Labrador,54.748 -66.782
http://en.wikipedia.org/wiki/Abel%20Nunatak,-63.5499978 -57.6833306
http://en.wikipedia.org/wiki/Abel%20Pond%2C%20Newfoundland%20and%20Labrador,48.86 -57.943
http://en.wikipedia.org/wiki/Abel%20Santamar%C3%ADa%20Airport,22.488498046 -79.939496242
http://en.wikipedia.org/wiki/Abel%20Wolman,39.328925 -76.617
http://en.wikipedia.org/wiki/Abelardo%20L.%20Rodriguez%20Market%2C%20Mexico%20City,19.4356115909 -99.1233361733
http://en.wikipedia.org/wiki/Abelardo%20Luz,-26.558831098 -52.323665372
http://en.wikipedia.org/wiki/Abele%20Nunatak,-76.2999988 -143.249999
http://en.wikipedia.org/wiki/Abelessa,22.8833298 4.8499966
http://en.wikipedia.org/wiki/Abelitz%20%28river%29,53.45749817 7.223832438
http://en.wikipedia.org/wiki/Abell%2C%20Maryland,38.25249899 -76.739497042
http://en.wikipedia.org/wiki/Abels%20Harbour%2C%20Newfoundland%20and%20Labrador,55.132 -59.915
http://en.wikipedia.org/wiki/Abelv%C3%A6r,64.7333304 11.1833326
http://en.wikipedia.org/wiki/Abemama,0.3999984 173.8666632
http://en.wikipedia.org/wiki/Abemama%20Atoll%20Airport,0.487831382 173.823830038
http://en.wikipedia.org/wiki/Abenaston,4.4499982 -55.3666652
http://en.wikipedia.org/wiki/Abenbury,53.026499894 -2.935329592
http://en.wikipedia.org/wiki/Abendroth%20Peak,-71.083333 -62.0
http://en.wikipedia.org/wiki/Abengibre,39.2166658 -1.5333312
http://en.wikipedia.org/wiki/Abengourou%20Airport,6.71556 -3.47028
http://en.wikipedia.org/wiki/Abenhall,51.85582991 -2.483498066
http://en.wikipedia.org/wiki/Abeno%20Station,34.6419425 135.5118728
http://en.wikipedia.org/wiki/Abenobashi%20Terminal%20Building%20Tower,34.6409307696 135.508031301
http://en.wikipedia.org/wiki/Abens,48.854329916 11.768496926
http://en.wikipedia.org/wiki/Aben%C3%B3jar%2C%20Ciudad%20Real,38.8833298 -4.3499986
http://en.wikipedia.org/wiki/Abeokuta,7.156499374 3.342331964
http://en.wikipedia.org/wiki/Abeokuta%20South,7.1499994 3.3499986
http://en.wikipedia.org/wiki/Aber%20Alaw,53.301332128 -4.5499978
http://en.wikipedia.org/wiki/Aber%20Bargoed%20railway%20station,51.69599 -3.2288
http://en.wikipedia.org/wiki/Aber%20Clydach,51.882 -3.302
http://en.wikipedia.org/wiki/Aber%20Dinlle%20Fault,53.18 -4.13
http://en.wikipedia.org/wiki/Aber%20Falls,53.210538 -3.994964
http://en.wikipedia.org/wiki/Aber%20Isle,56.0666664 -4.5333312
http://en.wikipedia.org/wiki/Aber%20Village%2C%20Powys,51.8838 -3.3016
http://en.wikipedia.org/wiki/Aber%20Wrac%27h,48.591497634 -4.557331104
http://en.wikipedia.org/wiki/Aber%20railway%20station,51.5749 -3.22987
http://en.wikipedia.org/wiki/Aber-arad,52.0342 -4.4584
http://en.wikipedia.org/wiki/Aber-giar,52.041499834 -4.183999264
http://en.wikipedia.org/wiki/Aberafan%20Centre,51.597 -3.786
http://en.wikipedia.org/wiki/Aberaman%20railway%20station,51.70225 -3.42543
http://en.wikipedia.org/wiki/Aberangell,52.666664 -3.7166638
http://en.wikipedia.org/wiki/Aberangell%20railway%20station,52.67466 -3.70821
http://en.wikipedia.org/wiki/Aberarth,52.24849 -4.23528
http://en.wikipedia.org/wiki/Aberavon%20%28Assembly%20constituency%29,51.6 -3.812
http://en.wikipedia.org/wiki/Aberavon%20%28Seaside%29%20railway%20station,51.59432 -3.79926
http://en.wikipedia.org/wiki/Aberavon%20%28UK%20Parliament%20constituency%29,51.6 -3.812
http://en.wikipedia.org/wiki/Aberavon%20Beach,51.591164302 -3.82249671
http://en.wikipedia.org/wiki/Aberavon%20Town%20railway%20station,51.59672 -3.78319
http://en.wikipedia.org/wiki/Aberayron%20railway%20station,52.2376 -4.25752
http://en.wikipedia.org/wiki/Aberbanc,52.042999828 -4.392998428
http://en.wikipedia.org/wiki/Aberbargoed,51.6999972 -3.2166658
http://en.wikipedia.org/wiki/Aberbargoed%20Hospital,51.689497242 -3.220332452
http://en.wikipedia.org/wiki/Aberbeeg,51.70849 -3.14039
http://en.wikipedia.org/wiki/Aberbeeg%20railway%20station,51.70942 -3.14452
http://en.wikipedia.org/wiki/Aberbran%20railway%20station,51.9523961904 -3.475081433
http://en.wikipedia.org/wiki/Abercamlais%20railway%20station,51.95211 -3.50877
http://en.wikipedia.org/wiki/Abercanaid,51.7166638 -3.3666652
http://en.wikipedia.org/wiki/Abercanaid%20railway%20station,51.72517 -3.37333
http://en.wikipedia.org/wiki/Abercarn%20railway%20station,51.6503 -3.13702
http://en.wikipedia.org/wiki/Aberchalder%20Lodge,57.088166314 -4.735997056
http://en.wikipedia.org/wiki/Aberconway%20House,51.5084 -0.1505
http://en.wikipedia.org/wiki/Aberconwy%20%28Assembly%20constituency%29,53.302 -3.805
http://en.wikipedia.org/wiki/Aberconwy%20%28UK%20Parliament%20constituency%29,53.302 -3.805
http://en.wikipedia.org/wiki/Aberconwy%20%28district%29,53.302 -3.805
http://en.wikipedia.org/wiki/Aberconwy%20Abbey,53.1733 -3.8123
http://en.wikipedia.org/wiki/Abercorn,55.99334 -3.47326
http://en.wikipedia.org/wiki/Abercorris%20quarry,52.6632 -3.8453
http://en.wikipedia.org/wiki/Abercraf,51.800330132 -3.707830502
http://en.wikipedia.org/wiki/Abercrave%20railway%20station,51.7905468378 -3.7056305108
http://en.wikipedia.org/wiki/Abercrombie%20Caves,-33.91307 149.35112
http://en.wikipedia.org/wiki/Abercrombie%20Crests,-81.0 160.1499994
http://en.wikipedia.org/wiki/Abercrombie%20House,-33.418488326 149.571207715
http://en.wikipedia.org/wiki/Abercrombie%20River,-34.0166666 149.4666648
http://en.wikipedia.org/wiki/Abercrombie%20Township%2C%20Richland%20County%2C%20North%20Dakota,46.402998388 -96.785996856
http://en.wikipedia.org/wiki/Abercrombie%2C%20Fife,56.216999132 -2.772996908
http://en.wikipedia.org/wiki/Abercrombie%2C%20North%20Dakota,46.4416649 -96.724330436
http://en.wikipedia.org/wiki/Abercrombie%2C%20Nova%20Scotia,45.6258908298 -62.6866389201
http://en.wikipedia.org/wiki/Abercromby%20Square,53.4028 -2.965
http://en.wikipedia.org/wiki/Abercwmboi%20Halt%20railway%20station,51.68796 -3.3994
http://en.wikipedia.org/wiki/Abercych,52.036499854 -4.552997788
